name,opponent_team_name,is_home,season,gameweek,team_name,position,y,y_Naive,y_LGBMRegressor_no_exog,y_LGBMRegressor_with_exog,y_LSTMWithReLU
Danny Ings,Nottingham,True,24,12,West Ham,FWD,0.0,,,,
Edson Álvarez Velázquez,Nottingham,True,24,12,West Ham,MID,2.0,,,,
Emerson Palmieri dos Santos,Nottingham,True,24,12,West Ham,DEF,1.0,,,,
James Ward-Prowse,Nottingham,True,24,12,West Ham,MID,11.0,,,,
Jarrod Bowen,Nottingham,True,24,12,West Ham,MID,8.0,,,,
Konstantinos Mavropanos,Nottingham,True,24,12,West Ham,DEF,0.0,,,,
Kurt Zouma,Nottingham,True,24,12,West Ham,DEF,1.0,,,,
Lucas Tolentino Coelho de Lima,Nottingham,True,24,12,West Ham,MID,9.0,,,,
Maxwel Cornet,Nottingham,True,24,12,West Ham,MID,0.0,,,,
Michail Antonio,Nottingham,True,24,12,West Ham,FWD,1.0,,,,
Mohammed Kudus,Nottingham,True,24,12,West Ham,MID,1.0,,,,
Nayef Aguerd,Nottingham,True,24,12,West Ham,DEF,1.0,,,,
Tomáš Souček,Nottingham,True,24,12,West Ham,MID,7.0,,,,
Vladimír Coufal,Nottingham,True,24,12,West Ham,DEF,0.0,,,,
Aaron Cresswell,Burnley,False,24,13,West Ham,DEF,0.0,,,,
Alphonse Areola,Burnley,False,24,13,West Ham,GK,3.0,,,,
Danny Ings,Burnley,False,24,13,West Ham,FWD,2.0,,,,
Edson Álvarez Velázquez,Burnley,False,24,13,West Ham,MID,1.0,,,,
Emerson Palmieri dos Santos,Burnley,False,24,13,West Ham,DEF,2.0,,,,
James Ward-Prowse,Burnley,False,24,13,West Ham,MID,2.0,,,,
Jarrod Bowen,Burnley,False,24,13,West Ham,MID,0.0,,,,
Konstantinos Mavropanos,Burnley,False,24,13,West Ham,DEF,0.0,,,,
Kurt Zouma,Burnley,False,24,13,West Ham,DEF,2.0,,,,
Lucas Tolentino Coelho de Lima,Burnley,False,24,13,West Ham,MID,2.0,,,,
Maxwel Cornet,Burnley,False,24,13,West Ham,MID,0.0,,,,
Michail Antonio,Burnley,False,24,13,West Ham,FWD,0.0,,,,
Mohammed Kudus,Burnley,False,24,13,West Ham,MID,10.0,,,,
Nayef Aguerd,Burnley,False,24,13,West Ham,DEF,1.0,,,,
Tomáš Souček,Burnley,False,24,13,West Ham,MID,8.0,,,,
Vladimír Coufal,Burnley,False,24,13,West Ham,DEF,1.0,,,,
Aaron Cresswell,Crystal Palace,True,24,14,West Ham,DEF,0.0,,,,
Alphonse Areola,Crystal Palace,True,24,14,West Ham,GK,2.0,,,,
Danny Ings,Crystal Palace,True,24,14,West Ham,FWD,0.0,,,,
Edson Álvarez Velázquez,Crystal Palace,True,24,14,West Ham,MID,2.0,,,,
Emerson Palmieri dos Santos,Crystal Palace,True,24,14,West Ham,DEF,2.0,,,,
James Ward-Prowse,Crystal Palace,True,24,14,West Ham,MID,1.0,,,,
Jarrod Bowen,Crystal Palace,True,24,14,West Ham,MID,2.0,,,,
Konstantinos Mavropanos,Crystal Palace,True,24,14,West Ham,DEF,2.0,,,,
Kurt Zouma,Crystal Palace,True,24,14,West Ham,DEF,0.0,,,,
Lucas Tolentino Coelho de Lima,Crystal Palace,True,24,14,West Ham,MID,2.0,,,,
Maxwel Cornet,Crystal Palace,True,24,14,West Ham,MID,0.0,,,,
Michail Antonio,Crystal Palace,True,24,14,West Ham,FWD,0.0,,,,
Mohammed Kudus,Crystal Palace,True,24,14,West Ham,MID,9.0,,,,
Nayef Aguerd,Crystal Palace,True,24,14,West Ham,DEF,2.0,,,,
Tomáš Souček,Crystal Palace,True,24,14,West Ham,MID,2.0,,,,
Vladimír Coufal,Crystal Palace,True,24,14,West Ham,DEF,5.0,,,,
Aaron Cresswell,Tottenham,False,24,15,West Ham,DEF,0.0,,,,
Alphonse Areola,Tottenham,False,24,15,West Ham,GK,0.0,,,,
Danny Ings,Tottenham,False,24,15,West Ham,FWD,0.0,,,,
Edson Álvarez Velázquez,Tottenham,False,24,15,West Ham,MID,1.0,,,,
Emerson Palmieri dos Santos,Tottenham,False,24,15,West Ham,DEF,1.0,,,,
James Ward-Prowse,Tottenham,False,24,15,West Ham,MID,8.0,,,,
Jarrod Bowen,Tottenham,False,24,15,West Ham,MID,7.0,,,,
Konstantinos Mavropanos,Tottenham,False,24,15,West Ham,DEF,0.0,,,,
Kurt Zouma,Tottenham,False,24,15,West Ham,DEF,2.0,,,,
Lucas Tolentino Coelho de Lima,Tottenham,False,24,15,West Ham,MID,2.0,,,,
Maxwel Cornet,Tottenham,False,24,15,West Ham,MID,0.0,,,,
Michail Antonio,Tottenham,False,24,15,West Ham,FWD,0.0,,,,
Mohammed Kudus,Tottenham,False,24,15,West Ham,MID,2.0,,,,
Nayef Aguerd,Tottenham,False,24,15,West Ham,DEF,2.0,,,,
Tomáš Souček,Tottenham,False,24,15,West Ham,MID,2.0,,,,
Vladimír Coufal,Tottenham,False,24,15,West Ham,DEF,2.0,,,,
Aaron Cresswell,Fulham,False,24,16,West Ham,DEF,-1.0,,,,
Alphonse Areola,Fulham,False,24,16,West Ham,GK,0.0,,,,
Danny Ings,Fulham,False,24,16,West Ham,FWD,0.0,,,,
Edson Álvarez Velázquez,Fulham,False,24,16,West Ham,MID,0.0,,,,
Emerson Palmieri dos Santos,Fulham,False,24,16,West Ham,DEF,0.0,,,,
James Ward-Prowse,Fulham,False,24,16,West Ham,MID,2.0,,,,
Jarrod Bowen,Fulham,False,24,16,West Ham,MID,2.0,,,,
Konstantinos Mavropanos,Fulham,False,24,16,West Ham,DEF,0.0,,,,
Kurt Zouma,Fulham,False,24,16,West Ham,DEF,0.0,,,,
Lucas Tolentino Coelho de Lima,Fulham,False,24,16,West Ham,MID,2.0,,,,
Maxwel Cornet,Fulham,False,24,16,West Ham,MID,0.0,,,,
Michail Antonio,Fulham,False,24,16,West Ham,FWD,0.0,,,,
Mohammed Kudus,Fulham,False,24,16,West Ham,MID,2.0,,,,
Nayef Aguerd,Fulham,False,24,16,West Ham,DEF,0.0,,,,
Tomáš Souček,Fulham,False,24,16,West Ham,MID,2.0,,,,
Vladimír Coufal,Fulham,False,24,16,West Ham,DEF,0.0,,,,
Aaron Cresswell,Wolves,True,24,17,West Ham,DEF,0.0,,,,
Alphonse Areola,Wolves,True,24,17,West Ham,GK,0.0,,,,
Danny Ings,Wolves,True,24,17,West Ham,FWD,1.0,,,,
Edson Álvarez Velázquez,Wolves,True,24,17,West Ham,MID,3.0,,,,
Emerson Palmieri dos Santos,Wolves,True,24,17,West Ham,DEF,7.0,,,,
James Ward-Prowse,Wolves,True,24,17,West Ham,MID,3.0,,,,
Jarrod Bowen,Wolves,True,24,17,West Ham,MID,8.0,,,,
Konstantinos Mavropanos,Wolves,True,24,17,West Ham,DEF,0.0,,,,
Kurt Zouma,Wolves,True,24,17,West Ham,DEF,5.0,,,,
Lucas Tolentino Coelho de Lima,Wolves,True,24,17,West Ham,MID,14.0,,,,
Maxwel Cornet,Wolves,True,24,17,West Ham,MID,0.0,,,,
Michail Antonio,Wolves,True,24,17,West Ham,FWD,0.0,,,,
Mohammed Kudus,Wolves,True,24,17,West Ham,MID,16.0,,,,
Nayef Aguerd,Wolves,True,24,17,West Ham,DEF,6.0,,,,
Tomáš Souček,Wolves,True,24,17,West Ham,MID,3.0,,,,
Vladimír Coufal,Wolves,True,24,17,West Ham,DEF,5.0,,,,
Aaron Cresswell,Manchester Utd,True,24,18,West Ham,DEF,0.0,,,,
Alphonse Areola,Manchester Utd,True,24,18,West Ham,GK,8.0,,,,
Danny Ings,Manchester Utd,True,24,18,West Ham,FWD,0.0,,,,
Edson Álvarez Velázquez,Manchester Utd,True,24,18,West Ham,MID,3.0,,,,
Emerson Palmieri dos Santos,Manchester Utd,True,24,18,West Ham,DEF,9.0,,,,
James Ward-Prowse,Manchester Utd,True,24,18,West Ham,MID,3.0,,,,
Jarrod Bowen,Manchester Utd,True,24,18,West Ham,MID,8.0,,,,
Konstantinos Mavropanos,Manchester Utd,True,24,18,West Ham,DEF,6.0,,,,
Kurt Zouma,Manchester Utd,True,24,18,West Ham,DEF,6.0,,,,
Lucas Tolentino Coelho de Lima,Manchester Utd,True,24,18,West Ham,MID,5.0,,,,
Maxwel Cornet,Manchester Utd,True,24,18,West Ham,MID,0.0,,,,
Michail Antonio,Manchester Utd,True,24,18,West Ham,FWD,0.0,,,,
Mohammed Kudus,Manchester Utd,True,24,18,West Ham,MID,9.0,,,,
Nayef Aguerd,Manchester Utd,True,24,18,West Ham,DEF,0.0,,,,
Tomáš Souček,Manchester Utd,True,24,18,West Ham,MID,3.0,,,,
Vladimír Coufal,Manchester Utd,True,24,18,West Ham,DEF,7.0,,,,
Aaron Cresswell,Arsenal,False,24,19,West Ham,DEF,0.0,,,,
Alphonse Areola,Arsenal,False,24,19,West Ham,GK,10.0,,,,
Danny Ings,Arsenal,False,24,19,West Ham,FWD,0.0,,,,
Edson Álvarez Velázquez,Arsenal,False,24,19,West Ham,MID,3.0,,,,
Emerson Palmieri dos Santos,Arsenal,False,24,19,West Ham,DEF,6.0,,,,
James Ward-Prowse,Arsenal,False,24,19,West Ham,MID,6.0,,,,
Jarrod Bowen,Arsenal,False,24,19,West Ham,MID,6.0,,,,
Konstantinos Mavropanos,Arsenal,False,24,19,West Ham,DEF,15.0,,,,
Kurt Zouma,Arsenal,False,24,19,West Ham,DEF,0.0,,,,
Lucas Tolentino Coelho de Lima,Arsenal,False,24,19,West Ham,MID,1.0,,,,
Maxwel Cornet,Arsenal,False,24,19,West Ham,MID,0.0,,,,
Michail Antonio,Arsenal,False,24,19,West Ham,FWD,0.0,,,,
Mohammed Kudus,Arsenal,False,24,19,West Ham,MID,3.0,,,,
Nayef Aguerd,Arsenal,False,24,19,West Ham,DEF,0.0,,,,
Tomáš Souček,Arsenal,False,24,19,West Ham,MID,9.0,,,,
Vladimír Coufal,Arsenal,False,24,19,West Ham,DEF,6.0,,,,
Aaron Cresswell,Brighton,True,24,20,West Ham,DEF,0.0,,,,
Alphonse Areola,Brighton,True,24,20,West Ham,GK,11.0,,,,
Danny Ings,Brighton,True,24,20,West Ham,FWD,0.0,,,,
Edson Álvarez Velázquez,Brighton,True,24,20,West Ham,MID,3.0,,,,
Emerson Palmieri dos Santos,Brighton,True,24,20,West Ham,DEF,6.0,,,,
James Ward-Prowse,Brighton,True,24,20,West Ham,MID,3.0,,,,
Jarrod Bowen,Brighton,True,24,20,West Ham,MID,3.0,,,,
Konstantinos Mavropanos,Brighton,True,24,20,West Ham,DEF,6.0,,,,
Kurt Zouma,Brighton,True,24,20,West Ham,DEF,0.0,,,,
Lucas Tolentino Coelho de Lima,Brighton,True,24,20,West Ham,MID,0.0,,,,
Maxwel Cornet,Brighton,True,24,20,West Ham,MID,0.0,,,,
Michail Antonio,Brighton,True,24,20,West Ham,FWD,0.0,,,,
Mohammed Kudus,Brighton,True,24,20,West Ham,MID,0.0,,,,
Nayef Aguerd,Brighton,True,24,20,West Ham,DEF,0.0,,,,
Tomáš Souček,Brighton,True,24,20,West Ham,MID,3.0,,,,
Vladimír Coufal,Brighton,True,24,20,West Ham,DEF,0.0,,,,
Aaron Cresswell,Sheffield Utd,False,24,21,West Ham,DEF,0.0,,,,
Alphonse Areola,Sheffield Utd,False,24,21,West Ham,GK,3.0,,,,
Danny Ings,Sheffield Utd,False,24,21,West Ham,FWD,10.0,,,,
Edson Álvarez Velázquez,Sheffield Utd,False,24,21,West Ham,MID,0.0,,,,
Emerson Palmieri dos Santos,Sheffield Utd,False,24,21,West Ham,DEF,1.0,,,,
James Ward-Prowse,Sheffield Utd,False,24,21,West Ham,MID,9.0,,,,
Jarrod Bowen,Sheffield Utd,False,24,21,West Ham,MID,2.0,,,,
Konstantinos Mavropanos,Sheffield Utd,False,24,21,West Ham,DEF,1.0,,,,
Kurt Zouma,Sheffield Utd,False,24,21,West Ham,DEF,1.0,,,,
Lucas Tolentino Coelho de Lima,Sheffield Utd,False,24,21,West Ham,MID,0.0,,,,
Maxwel Cornet,Sheffield Utd,False,24,21,West Ham,MID,7.0,,,,
Michail Antonio,Sheffield Utd,False,24,21,West Ham,FWD,0.0,,,,
Mohammed Kudus,Sheffield Utd,False,24,21,West Ham,MID,0.0,,,,
Nayef Aguerd,Sheffield Utd,False,24,21,West Ham,DEF,0.0,,,,
Tomáš Souček,Sheffield Utd,False,24,21,West Ham,MID,2.0,,,,
Vladimír Coufal,Sheffield Utd,False,24,21,West Ham,DEF,-2.0,,,,
Aaron Cresswell,Bournemouth,True,24,22,West Ham,DEF,0.0,,,,
Alphonse Areola,Bournemouth,True,24,22,West Ham,GK,3.0,,,,
Danny Ings,Bournemouth,True,24,22,West Ham,FWD,1.0,,,,
Edson Álvarez Velázquez,Bournemouth,True,24,22,West Ham,MID,3.0,,,,
Emerson Palmieri dos Santos,Bournemouth,True,24,22,West Ham,DEF,2.0,,,,
James Ward-Prowse,Bournemouth,True,24,22,West Ham,MID,10.0,,,,
Jarrod Bowen,Bournemouth,True,24,22,West Ham,MID,1.0,,,,
Konstantinos Mavropanos,Bournemouth,True,24,22,West Ham,DEF,2.0,,,,
Kurt Zouma,Bournemouth,True,24,22,West Ham,DEF,2.0,,,,
Lucas Tolentino Coelho de Lima,Bournemouth,True,24,22,West Ham,MID,0.0,,,,
Maxwel Cornet,Bournemouth,True,24,22,West Ham,MID,1.0,,,,
Michail Antonio,Bournemouth,True,24,22,West Ham,FWD,0.0,,,,
Mohammed Kudus,Bournemouth,True,24,22,West Ham,MID,5.0,,,,
Nayef Aguerd,Bournemouth,True,24,22,West Ham,DEF,0.0,,,,
Tomáš Souček,Bournemouth,True,24,22,West Ham,MID,2.0,,,,
Vladimír Coufal,Bournemouth,True,24,22,West Ham,DEF,0.0,,,,
Aaron Cresswell,Manchester Utd,False,24,23,West Ham,DEF,0.0,,,,
Alphonse Areola,Manchester Utd,False,24,23,West Ham,GK,1.0,,,,
Danny Ings,Manchester Utd,False,24,23,West Ham,FWD,0.0,,,,
Edson Álvarez Velázquez,Manchester Utd,False,24,23,West Ham,MID,2.0,,,,
Emerson Palmieri dos Santos,Manchester Utd,False,24,23,West Ham,DEF,1.0,,,,
James Ward-Prowse,Manchester Utd,False,24,23,West Ham,MID,2.0,,,,
Jarrod Bowen,Manchester Utd,False,24,23,West Ham,MID,2.0,,,,
Konstantinos Mavropanos,Manchester Utd,False,24,23,West Ham,DEF,0.0,,,,
Kurt Zouma,Manchester Utd,False,24,23,West Ham,DEF,1.0,,,,
Lucas Tolentino Coelho de Lima,Manchester Utd,False,24,23,West Ham,MID,0.0,,,,
Maxwel Cornet,Manchester Utd,False,24,23,West Ham,MID,1.0,,,,
Michail Antonio,Manchester Utd,False,24,23,West Ham,FWD,0.0,,,,
Mohammed Kudus,Manchester Utd,False,24,23,West Ham,MID,2.0,,,,
Nayef Aguerd,Manchester Utd,False,24,23,West Ham,DEF,1.0,,,,
Tomáš Souček,Manchester Utd,False,24,23,West Ham,MID,1.0,,,,
Vladimír Coufal,Manchester Utd,False,24,23,West Ham,DEF,1.0,,,,
Aaron Cresswell,Arsenal,True,24,24,West Ham,DEF,1.0,,,,
Alphonse Areola,Arsenal,True,24,24,West Ham,GK,0.0,,,,
Danny Ings,Arsenal,True,24,24,West Ham,FWD,0.0,,,,
Edson Álvarez Velázquez,Arsenal,True,24,24,West Ham,MID,0.0,,,,
Emerson Palmieri dos Santos,Arsenal,True,24,24,West Ham,DEF,-1.0,,,,
James Ward-Prowse,Arsenal,True,24,24,West Ham,MID,2.0,,,,
Jarrod Bowen,Arsenal,True,24,24,West Ham,MID,2.0,,,,
Konstantinos Mavropanos,Arsenal,True,24,24,West Ham,DEF,0.0,,,,
Kurt Zouma,Arsenal,True,24,24,West Ham,DEF,-1.0,,,,
Lucas Tolentino Coelho de Lima,Arsenal,True,24,24,West Ham,MID,0.0,,,,
Maxwel Cornet,Arsenal,True,24,24,West Ham,MID,0.0,,,,
Michail Antonio,Arsenal,True,24,24,West Ham,FWD,0.0,,,,
Mohammed Kudus,Arsenal,True,24,24,West Ham,MID,1.0,,,,
Nayef Aguerd,Arsenal,True,24,24,West Ham,DEF,-1.0,,,,
Tomáš Souček,Arsenal,True,24,24,West Ham,MID,2.0,,,,
Vladimír Coufal,Arsenal,True,24,24,West Ham,DEF,-1.0,,,,
Aaron Cresswell,Nottingham,False,24,25,West Ham,DEF,0.0,,,,
Alphonse Areola,Nottingham,False,24,25,West Ham,GK,3.0,,,,
Danny Ings,Nottingham,False,24,25,West Ham,FWD,1.0,,,,
Edson Álvarez Velázquez,Nottingham,False,24,25,West Ham,MID,2.0,,,,
Emerson Palmieri dos Santos,Nottingham,False,24,25,West Ham,DEF,2.0,,,,
James Ward-Prowse,Nottingham,False,24,25,West Ham,MID,2.0,,,,
Jarrod Bowen,Nottingham,False,24,25,West Ham,MID,2.0,,,,
Konstantinos Mavropanos,Nottingham,False,24,25,West Ham,DEF,0.0,,,,
Kurt Zouma,Nottingham,False,24,25,West Ham,DEF,1.0,,,,
Lucas Tolentino Coelho de Lima,Nottingham,False,24,25,West Ham,MID,0.0,,,,
Maxwel Cornet,Nottingham,False,24,25,West Ham,MID,1.0,,,,
Michail Antonio,Nottingham,False,24,25,West Ham,FWD,1.0,,,,
Mohammed Kudus,Nottingham,False,24,25,West Ham,MID,1.0,,,,
Nayef Aguerd,Nottingham,False,24,25,West Ham,DEF,1.0,,,,
Tomáš Souček,Nottingham,False,24,25,West Ham,MID,1.0,,,,
Vladimír Coufal,Nottingham,False,24,25,West Ham,DEF,1.0,,,,
Aaron Cresswell,Brentford,True,24,26,West Ham,DEF,0.0,,,,
Alphonse Areola,Brentford,True,24,26,West Ham,GK,2.0,,,,
Danny Ings,Brentford,True,24,26,West Ham,FWD,0.0,,,,
Edson Álvarez Velázquez,Brentford,True,24,26,West Ham,MID,1.0,,,,
Emerson Palmieri dos Santos,Brentford,True,24,26,West Ham,DEF,12.0,,,,
George Earthy,Brentford,True,24,26,West Ham,MID,0.0,,,,
James Ward-Prowse,Brentford,True,24,26,West Ham,MID,2.0,,,,
Jarrod Bowen,Brentford,True,24,26,West Ham,MID,20.0,,,,
Konstantinos Mavropanos,Brentford,True,24,26,West Ham,DEF,1.0,,,,
Kurt Zouma,Brentford,True,24,26,West Ham,DEF,1.0,,,,
Lucas Tolentino Coelho de Lima,Brentford,True,24,26,West Ham,MID,2.0,,,,
Maxwel Cornet,Brentford,True,24,26,West Ham,MID,0.0,,,,
Michail Antonio,Brentford,True,24,26,West Ham,FWD,1.0,,,,
Mohammed Kudus,Brentford,True,24,26,West Ham,MID,5.0,,,,
Nayef Aguerd,Brentford,True,24,26,West Ham,DEF,0.0,,,,
Tomáš Souček,Brentford,True,24,26,West Ham,MID,2.0,,,,
Vladimír Coufal,Brentford,True,24,26,West Ham,DEF,5.0,,,,
Aaron Cresswell,Everton,False,24,27,West Ham,DEF,0.0,,,,
Alphonse Areola,Everton,False,24,27,West Ham,GK,13.0,,,,
Danny Ings,Everton,False,24,27,West Ham,FWD,0.0,,,,
Edson Álvarez Velázquez,Everton,False,24,27,West Ham,MID,9.0,,,,
Emerson Palmieri dos Santos,Everton,False,24,27,West Ham,DEF,2.0,,,,
George Earthy,Everton,False,24,27,West Ham,MID,0.0,,,,
James Ward-Prowse,Everton,False,24,27,West Ham,MID,5.0,,,,
Jarrod Bowen,Everton,False,24,27,West Ham,MID,5.0,,,,
Konstantinos Mavropanos,Everton,False,24,27,West Ham,DEF,2.0,,,,
Kurt Zouma,Everton,False,24,27,West Ham,DEF,8.0,,,,
Lucas Tolentino Coelho de Lima,Everton,False,24,27,West Ham,MID,2.0,,,,
Maxwel Cornet,Everton,False,24,27,West Ham,MID,0.0,,,,
Michail Antonio,Everton,False,24,27,West Ham,FWD,0.0,,,,
Mohammed Kudus,Everton,False,24,27,West Ham,MID,5.0,,,,
Nayef Aguerd,Everton,False,24,27,West Ham,DEF,0.0,,,,
Tomáš Souček,Everton,False,24,27,West Ham,MID,7.0,,,,
Vladimír Coufal,Everton,False,24,27,West Ham,DEF,2.0,,,,
Aaron Cresswell,Burnley,True,24,28,West Ham,DEF,1.0,,,,
Alphonse Areola,Burnley,True,24,28,West Ham,GK,2.0,,,,
Danny Ings,Burnley,True,24,28,West Ham,FWD,7.0,,,,
Edson Álvarez Velázquez,Burnley,True,24,28,West Ham,MID,1.0,,,,
Emerson Palmieri dos Santos,Burnley,True,24,28,West Ham,DEF,0.0,,,,
George Earthy,Burnley,True,24,28,West Ham,MID,0.0,,,,
James Ward-Prowse,Burnley,True,24,28,West Ham,MID,1.0,,,,
Jarrod Bowen,Burnley,True,24,28,West Ham,MID,2.0,,,,
Konstantinos Mavropanos,Burnley,True,24,28,West Ham,DEF,-1.0,,,,
Kurt Zouma,Burnley,True,24,28,West Ham,DEF,0.0,,,,
Lucas Tolentino Coelho de Lima,Burnley,True,24,28,West Ham,MID,6.0,,,,
Maxwel Cornet,Burnley,True,24,28,West Ham,MID,0.0,,,,
Michail Antonio,Burnley,True,24,28,West Ham,FWD,1.0,,,,
Mohammed Kudus,Burnley,True,24,28,West Ham,MID,2.0,,,,
Nayef Aguerd,Burnley,True,24,28,West Ham,DEF,1.0,,,,
Tomáš Souček,Burnley,True,24,28,West Ham,MID,1.0,,,,
Vladimír Coufal,Burnley,True,24,28,West Ham,DEF,1.0,,,,
Aaron Cresswell,Aston Villa,True,24,29,West Ham,DEF,1.0,,,,
Alphonse Areola,Aston Villa,True,24,29,West Ham,GK,3.0,,,,
Danny Ings,Aston Villa,True,24,29,West Ham,FWD,0.0,,,,
Edson Álvarez Velázquez,Aston Villa,True,24,29,West Ham,MID,1.0,,,,
Emerson Palmieri dos Santos,Aston Villa,True,24,29,West Ham,DEF,2.0,,,,
George Earthy,Aston Villa,True,24,29,West Ham,MID,0.0,,,,
James Ward-Prowse,Aston Villa,True,24,29,West Ham,MID,1.0,,,,
Jarrod Bowen,Aston Villa,True,24,29,West Ham,MID,2.0,,,,
Konstantinos Mavropanos,Aston Villa,True,24,29,West Ham,DEF,1.0,,,,
Kurt Zouma,Aston Villa,True,24,29,West Ham,DEF,2.0,,,,
Lucas Tolentino Coelho de Lima,Aston Villa,True,24,29,West Ham,MID,2.0,,,,
Maxwel Cornet,Aston Villa,True,24,29,West Ham,MID,0.0,,,,
Michail Antonio,Aston Villa,True,24,29,West Ham,FWD,9.0,,,,
Mohammed Kudus,Aston Villa,True,24,29,West Ham,MID,1.0,,,,
Nayef Aguerd,Aston Villa,True,24,29,West Ham,DEF,0.0,,,,
Tomáš Souček,Aston Villa,True,24,29,West Ham,MID,2.0,,,,
Vladimír Coufal,Aston Villa,True,24,29,West Ham,DEF,7.0,,,,
Aaron Cresswell,Newcastle,False,24,30,West Ham,DEF,0.0,,,,
Alphonse Areola,Newcastle,False,24,30,West Ham,GK,2.0,,,,
Danny Ings,Newcastle,False,24,30,West Ham,FWD,1.0,,,,
Edson Álvarez Velázquez,Newcastle,False,24,30,West Ham,MID,0.0,,,,
Emerson Palmieri dos Santos,Newcastle,False,24,30,West Ham,DEF,0.0,,,,
George Earthy,Newcastle,False,24,30,West Ham,MID,0.0,,,,
James Ward-Prowse,Newcastle,False,24,30,West Ham,MID,2.0,,,,
Jarrod Bowen,Newcastle,False,24,30,West Ham,MID,10.0,,,,
Konstantinos Mavropanos,Newcastle,False,24,30,West Ham,DEF,0.0,,,,
Kurt Zouma,Newcastle,False,24,30,West Ham,DEF,0.0,,,,
Lucas Tolentino Coelho de Lima,Newcastle,False,24,30,West Ham,MID,5.0,,,,
Maxwel Cornet,Newcastle,False,24,30,West Ham,MID,0.0,,,,
Michail Antonio,Newcastle,False,24,30,West Ham,FWD,6.0,,,,
Mohammed Kudus,Newcastle,False,24,30,West Ham,MID,12.0,,,,
Nayef Aguerd,Newcastle,False,24,30,West Ham,DEF,0.0,,,,
Tomáš Souček,Newcastle,False,24,30,West Ham,MID,1.0,,,,
Vladimír Coufal,Newcastle,False,24,30,West Ham,DEF,0.0,,,,
Aaron Cresswell,Tottenham,True,24,31,West Ham,DEF,0.0,,,,
Alphonse Areola,Tottenham,True,24,31,West Ham,GK,0.0,,,,
Danny Ings,Tottenham,True,24,31,West Ham,FWD,0.0,,,,
Edson Álvarez Velázquez,Tottenham,True,24,31,West Ham,MID,0.0,,,,
Emerson Palmieri dos Santos,Tottenham,True,24,31,West Ham,DEF,2.0,,,,
George Earthy,Tottenham,True,24,31,West Ham,MID,0.0,,,,
James Ward-Prowse,Tottenham,True,24,31,West Ham,MID,2.0,,,,
Jarrod Bowen,Tottenham,True,24,31,West Ham,MID,5.0,,,,
Konstantinos Mavropanos,Tottenham,True,24,31,West Ham,DEF,2.0,,,,
Kurt Zouma,Tottenham,True,24,31,West Ham,DEF,10.0,,,,
Lucas Tolentino Coelho de Lima,Tottenham,True,24,31,West Ham,MID,2.0,,,,
Maxwel Cornet,Tottenham,True,24,31,West Ham,MID,0.0,,,,
Michail Antonio,Tottenham,True,24,31,West Ham,FWD,1.0,,,,
Mohammed Kudus,Tottenham,True,24,31,West Ham,MID,2.0,,,,
Nayef Aguerd,Tottenham,True,24,31,West Ham,DEF,0.0,,,,
Tomáš Souček,Tottenham,True,24,31,West Ham,MID,2.0,,,,
Vladimír Coufal,Tottenham,True,24,31,West Ham,DEF,2.0,,,,
Aaron Cresswell,Wolves,False,24,32,West Ham,DEF,1.0,,,,
Alphonse Areola,Wolves,False,24,32,West Ham,GK,0.0,,,,
Danny Ings,Wolves,False,24,32,West Ham,FWD,0.0,,,,
Edson Álvarez Velázquez,Wolves,False,24,32,West Ham,MID,2.0,,,,
Emerson Palmieri dos Santos,Wolves,False,24,32,West Ham,DEF,4.0,,,,
George Earthy,Wolves,False,24,32,West Ham,MID,0.0,,,,
James Ward-Prowse,Wolves,False,24,32,West Ham,MID,10.0,,,,
Jarrod Bowen,Wolves,False,24,32,West Ham,MID,1.0,,,,
Konstantinos Mavropanos,Wolves,False,24,32,West Ham,DEF,2.0,,,,
Kurt Zouma,Wolves,False,24,32,West Ham,DEF,2.0,,,,
Lucas Tolentino Coelho de Lima,Wolves,False,24,32,West Ham,MID,8.0,,,,
Maxwel Cornet,Wolves,False,24,32,West Ham,MID,0.0,,,,
Michail Antonio,Wolves,False,24,32,West Ham,FWD,1.0,,,,
Mohammed Kudus,Wolves,False,24,32,West Ham,MID,2.0,,,,
Nayef Aguerd,Wolves,False,24,32,West Ham,DEF,0.0,,,,
Tomáš Souček,Wolves,False,24,32,West Ham,MID,1.0,,,,
Vladimír Coufal,Wolves,False,24,32,West Ham,DEF,1.0,,,,
Aaron Cresswell,Fulham,True,24,33,West Ham,DEF,0.0,,,,
Alphonse Areola,Fulham,True,24,33,West Ham,GK,0.0,,,,
Danny Ings,Fulham,True,24,33,West Ham,FWD,2.0,,,,
Edson Álvarez Velázquez,Fulham,True,24,33,West Ham,MID,2.0,,,,
Emerson Palmieri dos Santos,Fulham,True,24,33,West Ham,DEF,1.0,,,,
George Earthy,Fulham,True,24,33,West Ham,MID,1.0,,,,
James Ward-Prowse,Fulham,True,24,33,West Ham,MID,2.0,,,,
Jarrod Bowen,Fulham,True,24,33,West Ham,MID,0.0,,,,
Konstantinos Mavropanos,Fulham,True,24,33,West Ham,DEF,1.0,,,,
Kurt Zouma,Fulham,True,24,33,West Ham,DEF,1.0,,,,
Lucas Tolentino Coelho de Lima,Fulham,True,24,33,West Ham,MID,1.0,,,,
Maxwel Cornet,Fulham,True,24,33,West Ham,MID,1.0,,,,
Michail Antonio,Fulham,True,24,33,West Ham,FWD,2.0,,,,
Mohammed Kudus,Fulham,True,24,33,West Ham,MID,2.0,,,,
